ID	CHROM	POS	#hg19
exm813847	10	21823601
exm81401	1	110038772
exm81413	1	110050153
exm814194	10	22678149
exm814320	10	23270532
exm814413	10	23399194
exm814498	10	23729362
exm814540	10	24669877
exm814692	10	24813693
exm814748	10	24832090
exm814757	10	24832283
exm814833	10	24834889
exm814951	10	24889799
exm815031	10	24909804
exm815167	10	25288405
exm815201	10	25313016
exm815353	10	25886933
exm815357	10	25887038
exm815397	10	25887916
exm815405	10	25888093
exm815536	10	26432389
exm815728	10	26575322
exm815871	10	27012981
exm815884	10	27035401
exm815968	10	27303605
exm816029	10	27326228
exm816140	10	27382288
exm816264	10	27437914
exm816319	10	27456053
exm816326	10	27458904
exm816354	10	27459746
exm816993	10	28412983
exm817184	10	28971221
exm817657	10	29839717
exm817707	10	30315192
exm817732	10	30315633
exm81780	1	110200445
exm817899	10	30336664
exm817965	10	30630472
exm818125	10	31134010
exm818276	10	31810237
exm818398	10	32197188
exm818634	10	32742299
exm818659	10	32761422
exm818664	10	32762931
exm818793	10	33137531
exm818954	10	33496576
exm819231	10	34805989
exm81964	1	110256344
exm819659	10	37430875
exm819865	10	37508256
exm820056	10	38343772
exm820132	10	38345465
exm820147	10	38404188
exm820320	10	43089016
exm820363	10	43089750
exm820489	10	43292451
exm820797	10	43650736
exm821043	10	44052744
exm821329	10	45478044
exm821359	10	45480361
exm821413	10	45496120
exm821421	10	45496244
exm821465	10	45799107
exm821694	10	46028599
exm821725	10	46121515
exm821727	10	46121542
exm822017	10	46967641
exm822027	10	46968630
exm822299	10	47087692
exm822674	10	48389737
exm823205	10	49658842
exm823744	10	50374953
exm823844	10	50531687
exm823849	10	50531866
exm823891	10	50532588
exm823929	10	50533841
exm824029	10	50669459
exm824034	10	50669545
exm824056	10	50678524
exm824068	10	50678722
exm824114	10	50682281
exm824117	10	50684278
exm824191	10	50723825
exm82426	1	110603639
exm824445	10	50830155
exm824472	10	50854574
exm82459	1	110655189
exm824703	10	50958895
exm824726	10	50960232
exm82478	1	110655572
exm825334	10	52601645
exm825351	10	52751151
exm825587	10	54531362
exm825788	10	55616946
exm825938	10	55955543
exm826163	10	60148436
exm8262	1	5935162
exm826286	10	60562867
exm826377	10	61012638
exm826389	10	61022223
exm826650	10	61828961
exm826737	10	61831651
exm826772	10	61832316
exm827019	10	61941088
exm827188	10	62647971
exm827375	10	63759854
exm827416	10	63850925
exm827418	10	63850955
exm827438	10	63851365
exm827439	10	63851400
exm827581	10	64136072
exm827698	10	64564934
exm827800	10	64927823
exm827816	10	64937501
exm827879	10	64966862
exm827896	10	64967249
exm827935	10	64968272
exm827988	10	64974224
exm827997	10	64974380
exm828005	10	64974537
exm828047	10	64979723
exm828073	10	65225367
exm828086	10	65354554
exm828173	10	68139055
exm828184	10	68280453
exm828293	10	69299263
exm82831	1	110921792
exm828421	10	69682728
exm828472	10	69749996
exm828539	10	69881857
exm828541	10	69881929
exm82856	1	110925501
exm828610	10	69926334
exm828708	10	69970095
exm82871	1	110946636
exm828825	10	70101417
exm828827	10	70101436
exm829070	10	70276553
exm829087	10	70332355
exm82918	1	110996698
exm829467	10	70644475
exm829535	10	70646026
exm829631	10	70715989
exm82974	1	111060617
exm82976	1	111060626
exm829965	10	70987071
exm830046	10	71007287
exm830107	10	71018589
exm83012	1	111061194
exm830341	10	71168685
exm830346	10	71168766
exm830490	10	71392646
exm8307	1	5947525
exm831059	10	72179837
exm831161	10	72291109
exm831170	10	72292400
exm831291	10	72324161
exm831639	10	72511876
exm831661	10	72517720
exm831984	10	73048411
exm832083	10	73056387
exm832274	10	73326578
exm832333	10	73434888
exm83250	1	111661488
exm832699	10	73544093
exm832740	10	73550117
exm832743	10	73550147
exm832780	10	73553281
exm832976	10	73578394
exm833108	10	73767254
exm833253	10	73887894
exm833263	10	73921351
exm833317	10	73992862
exm833416	10	74114635
exm833716	10	74874205
exm833788	10	74896547
exm833807	10	74899134
exm833885	10	74990272
exm834366	10	75276618
exm834469	10	75305340
exm83467	1	111781535
exm834862	10	75533398
exm835015	10	75557243
exm835120	10	75563427
exm8352	1	5965750
exm835403	10	75849898
exm835461	10	75867074
exm835474	10	75871748
exm835617	10	76732269
exm8357	1	5965824
exm835728	10	76788574
exm83575	1	111861741
exm835889	10	76854463
exm835962	10	76867753
exm835989	10	76910529
exm83607	1	111862973
exm836590	10	79590510
exm836735	10	79750906
exm836773	10	79767484
exm836832	10	79785423
exm837374	10	81706288
exm837410	10	81901858
exm837484	10	81923309
exm837665	10	82126541
exm837840	10	82369219
exm837921	10	84718718
exm838144	10	85971975
exm838162	10	85972937
exm838218	10	85981812
exm838396	10	85997424
exm83853	1	112002187
exm838756	10	88206141
exm839275	10	88703466
exm83937	1	112042732
exm839373	10	88730273
exm83972	1	112045709
exm839827	10	89530709
exm839828	10	89530722
exm839930	10	90122388
exm839938	10	90341385
exm839985	10	90354423
exm840005	10	90362362
exm840041	10	90433345
exm840098	10	90512306
exm840151	10	90537864
exm840156	10	90562705
exm840176	10	90574957
exm840230	10	90591710
exm840254	10	90670699
exm840544	10	91098831
exm840560	10	91099136
exm840569	10	91099466
exm840670	10	91162075
exm840703	10	91162811
exm840743	10	91177152
exm840916	10	91468925
exm84100	1	112302035
exm841024	10	91492754
exm8411	1	6012770
exm84113	1	112303415
exm841141	10	91520368
exm841333	10	92679985
exm841371	10	93170250
exm841384	10	93220242
exm841600	10	93610976
exm841633	10	93668110
exm841740	10	93751989
exm842014	10	94267880
exm842027	10	94291530
exm842104	10	94397186
exm842122	10	94408140
exm842140	10	94413508
exm842248	10	94714427
exm842287	10	94821204
exm842298	10	94821903
exm842311	10	94822669
exm842468	10	95076472
exm842511	10	95088549
exm842583	10	95109621
exm842702	10	95147594
exm842829	10	95276742
exm843323	10	95892129
exm843679	10	96163130
exm843701	10	96256843
exm843759	10	96342748
exm843798	10	96361354
exm843922	10	96535296
exm844133	10	96818119
exm844180	10	96829097
exm844188	10	96954360
exm844189	10	96961777
exm844471	10	97174610
exm844494	10	97194397
exm844543	10	97376235
exm844721	10	97604260
exm844764	10	97626086
exm844916	10	97917556
exm845014	10	97919839
exm845100	10	98006765
exm84513	1	113159464
exm845164	10	98084077
exm84527	1	113161727
exm845383	10	98182398
exm845405	10	98240156
exm845718	10	98742919
exm84575	1	113209743
exm84576	1	113209765
exm845771	10	98744109
exm84604	1	113232218
exm846108	10	99025673
exm846469	10	99197008
exm846517	10	99211868
exm846813	10	99343370
exm846927	10	99361704
exm847031	10	99439541
exm847044	10	99439673
exm847067	10	99498313
exm847137	10	99527290
exm847359	10	99968405
exm847370	10	99968601
exm847392	10	99969012
exm847510	10	100016572
exm847548	10	100018943
exm847784	10	100183570
exm847896	10	100219492
exm848038	10	101122064
exm848091	10	101157438
exm848159	10	101295143
exm848295	10	101473222
exm84845	1	113456546
exm848462	10	101563783
exm848518	10	101578872
exm848627	10	101605464
exm848787	10	101715037
exm848844	10	101716112
exm849066	10	101981878
exm849135	10	102016086
exm849209	10	102051092
exm849456	10	102249083
exm849544	10	102257827
exm849635	10	102286251
exm85004	1	113658932
exm850063	10	102744331
exm850076	10	102746673
exm850101	10	102748208
exm85032	1	113666714
exm850398	10	102789826
exm850488	10	102822709
exm850663	10	103310600
exm850837	10	103432744
exm850911	10	103541595
exm850970	10	103558868
exm851365	10	103900766
exm851385	10	103901296
exm851426	10	103906479
exm85151	1	114196575
exm851704	10	104121498
exm853019	10	105138047
exm853141	10	105174832
exm853223	10	105185011
exm853304	10	105202123
exm853733	10	105363261
exm853827	10	105657316
exm853901	10	105762909
exm853938	10	105777973
exm853984	10	105792494
exm85400	1	114372214
exm854082	10	105800148
exm854083	10	105800166
exm854119	10	105806506
exm854206	10	105816894
exm854219	10	105819937
exm85425	1	114377561
exm854885	10	106214189
exm855076	10	108339116
exm855194	10	108489811
exm855287	10	111643840
exm855361	10	111881967
exm855383	10	111892066
exm855396	10	111893160
exm85584	1	114442673
exm855945	10	113923504
exm856028	10	114053512
exm856085	10	114154788
exm856140	10	114181355
exm856350	10	114925628
exm856392	10	115336964
exm856456	10	115343937
exm856462	10	115345558
exm856484	10	115348749
exm856540	10	115355429
exm856577	10	115366016
exm856639	10	115380430
exm856668	10	115383328
exm856787	10	115412708
exm856819	10	115423570
exm856909	10	115528602
exm856962	10	115594990
exm85703	1	114454742
exm857034	10	115609915
exm857041	10	115610043
exm857147	10	115668077
exm857359	10	115963252
exm857463	10	116008464
exm857670	10	116059031
exm857697	10	116060317
exm857978	10	116602741
exm858301	10	117853243
exm858370	10	118137967
exm858451	10	118236610
exm858966	10	118957057
exm858998	10	118969248
exm859034	10	119003727
exm859275	10	119799956
exm859479	10	120801908
exm859525	10	120810725
exm859539	10	120818761
exm859690	10	120923666
exm859812	10	121212218
exm859834	10	121259670
exm859928	10	121429462
exm860103	10	121586426
exm860128	10	121586968
exm860133	10	121587043
exm860327	10	121678995
exm860425	10	122610998
exm860832	10	123724890
exm860885	10	123842352
exm860923	10	123843257
exm860934	10	123843411
exm860970	10	123844221
exm861042	10	123845597
exm861309	10	123988931
exm861377	10	124043408
exm86199	1	115168119
exm861992	10	124395511
exm862005	10	124396678
exm862186	10	124600834
exm86221	1	115168600
exm862221	10	124672351
exm862321	10	124742895
exm862340	10	124746883
exm862540	10	124909482
exm862622	10	125506320
exm862647	10	125521390
exm862777	10	125780759
exm862779	10	125780762
exm862911	10	126100634
exm863035	10	126312101
exm86319	1	115229365
exm863263	10	126678241
exm863434	10	126715140
exm863503	10	126715970
exm863768	10	127477484
exm863884	10	127529524
exm863951	10	127569228
exm863990	10	127668744
exm864087	10	127724892
exm864150	10	127753497
exm864259	10	128153321
exm864267	10	128153432
exm864279	10	128192622
exm864391	10	128810586
exm864836	10	129690826
exm864846	10	129690912
exm864956	10	129874929
exm865000	10	129899778
exm865034	10	129901501
exm865156	10	129903541
exm865225	10	129904654
exm865228	10	129904688
exm865319	10	129906443
exm865349	10	129907016
exm865378	10	129907631
exm86547	1	115466098
exm865474	10	129913960
exm865550	10	131565135
exm865602	10	131665406
exm865740	10	132961455
exm865779	10	133107508
exm866357	10	134151162
exm866380	10	134158143
exm866955	10	134671094
exm867108	10	134752112
exm867616	10	135015127
exm867688	10	135025264
exm86813	1	116244031
exm868574	10	135204950
exm868589	10	135209241
exm868788	10	135351285
exm868796	10	135352356
exm86909	1	116562310
exm869294	11	193797
exm869389	11	205389
exm869402	11	205622
exm869440	11	209425
exm869453	11	209695
exm869477	11	210660
exm869795	11	281692
exm869820	11	284328
exm870138	11	372709
exm870211	11	376331
exm870285	11	379949
exm870355	11	397117
exm870437	11	403658
exm870472	11	404541
exm870539	11	408725
exm870688	11	430339
exm870961	11	533357
exm871157	11	556531
exm871182	11	557036
exm871201	11	557608
exm871383	11	587433
exm87175	1	117086941
exm871856	11	617967
exm872145	11	640253
exm872175	11	644568
exm87226	1	117122355
exm872498	11	763357
exm872808	11	801483
exm873032	11	824674
exm873065	11	828886
exm873419	11	993907
exm873544	11	1016430
exm873621	11	1016845
exm873773	11	1017639
exm873824	11	1017892
exm873855	11	1018015
exm873875	11	1018140
exm873876	11	1018144
exm873917	11	1018329
exm873961	11	1018623
exm874142	11	1028665
exm874193	11	1030600
exm874359	11	1080917
exm874815	11	1093685
exm874818	11	1093697
exm874834	11	1093921
exm874996	11	1103562
exm87526	1	117504129
exm875477	11	1254315
exm875602	11	1261520
exm875685	11	1263185
exm87582	1	117552529
exm87587	1	117552592
exm87625	1	117556224
exm876523	11	1272719
exm8768	1	6206877
exm876936	11	1477642
exm87717	1	117576522
exm877384	11	1651766
exm877588	11	1857751
exm877729	11	1902781
exm877731	11	1902793
exm87781	1	117618235
exm87801	1	117619377
exm878098	11	2170548
exm878631	11	2434399
exm879084	11	2940557
exm879100	11	2943671
exm87911	1	117644038
exm87917	1	117644120
exm879309	11	3050627
exm879477	11	3128539
exm879585	11	3239988
exm879684	11	3381057
exm87981	1	117661312
exm879881	11	3685335
exm880	1	935089
exm880098	11	3723781
exm880129	11	3727756
exm880136	11	3733852
exm880273	11	3838625
exm880357	11	4076778
exm880639	11	4411501
exm880654	11	4470651
exm880705	11	4471306
exm880710	11	4471393
exm880729	11	4510258
exm880869	11	4567259
exm88093	1	118042046
exm881272	11	4703122
exm881402	11	4824763
exm881411	11	4824895
exm881445	11	4825530
exm881481	11	4842997
exm881517	11	4869718
exm881553	11	4870261
exm881554	11	4870269
exm881555	11	4870284
exm881738	11	4944661
exm881929	11	5011910
exm881956	11	5020255
exm881995	11	5020876
exm882035	11	5068177
exm882043	11	5068336
exm882105	11	5080565
exm882210	11	5153800
exm882228	11	5172993
exm882305	11	5221754
exm882328	11	5246908
exm882383	11	5255615
exm882384	11	5255625
exm88255	1	118483474
exm882599	11	5364321
exm882720	11	5410912
exm882743	11	5411389
exm882804	11	5443685
exm882816	11	5443841
exm882888	11	5462195
exm882891	11	5462255
exm882898	11	5462333
exm882916	11	5462553
exm883022	11	5510575
exm883099	11	5529630
exm883111	11	5529920
exm883118	11	5530074
exm883240	11	5537469
exm883262	11	5566034
exm883308	11	5602135
exm883411	11	5626614
exm883416	11	5626675
exm883474	11	5655036
exm883477	11	5655956
exm883490	11	5663688
exm883491	11	5663706
exm88371	1	118509289
exm883711	11	5757930
exm883786	11	5776484
exm883965	11	5842283
exm884017	11	5862619
exm884047	11	5862984
exm88409	1	118527339
exm884221	11	5989191
exm884309	11	6023475
exm884456	11	6129669
exm884504	11	6191243
exm884576	11	6221358
exm884887	11	6265569
exm885019	11	6341684
exm88511	1	118574322
exm885179	11	6423363
exm885530	11	6519491
exm885543	11	6519818
exm885573	11	6530180
exm885684	11	6566249
exm885817	11	6584666
exm885846	11	6585994
exm885847	11	6586929
exm88590	1	118628623
exm885946	11	6592399
exm886004	11	6622185
exm886017	11	6622403
exm886049	11	6623112
exm886090	11	6629316
exm886203	11	6636698
exm886240	11	6638385
exm886345	11	6644427
exm886361	11	6644721
exm886432	11	6647461
exm886450	11	6647875
exm886493	11	6648727
exm886707	11	6662144
exm88680	1	119427687
exm886848	11	6790028
exm886861	11	6806366
exm886954	11	6816619
exm887155	11	6912893
exm887237	11	6942726
exm887325	11	6977175
exm88734	1	119575679
exm887365	11	7021263
exm887395	11	7021875
exm887440	11	7023967
exm887461	11	7060977
exm88747	1	119575818
exm887489	11	7063954
exm887586	11	7083598
exm887587	11	7083610
exm887715	11	7437285
exm88773	1	119619077
exm887755	11	7509551
exm887757	11	7509566
exm887835	11	7618837
exm887870	11	7649517
exm887945	11	7669718
exm888058	11	7689727
exm888102	11	7694016
exm888138	11	7716849
exm888401	11	7960298
exm888414	11	7960583
exm888416	11	7960593
exm888458	11	7981703
exm888497	11	7982542
exm888571	11	8013688
exm888817	11	8248544
exm88882	1	119964762
exm888964	11	8662112
exm889270	11	8947010
exm889274	11	8947080
exm889284	11	8947283
exm889295	11	8947586
exm889412	11	9007275
exm889464	11	9048998
exm889472	11	9051442
exm889473	11	9051475
exm889871	11	9494278
exm890034	11	9769562
exm890107	11	9834123
exm89011	1	120166535
exm89012	1	120166537
exm890124	11	9838534
exm890138	11	9853777
exm890305	11	10483112
exm890450	11	10527394
exm890537	11	10585859
exm890620	11	10647871
exm890834	11	10821799
exm89096	1	120277341
exm891059	11	11348660
exm891143	11	11906050
exm891277	11	11986083
exm891338	11	12183823
exm891530	11	12278335
exm891623	11	12316085
exm891665	11	12376358
exm89180	1	120298084
exm89181	1	120298113
exm891855	11	13032511
exm892117	11	14282286
exm892191	11	14496161
exm892256	11	14535367
exm89232	1	120311395
exm892398	11	14891141
exm892437	11	14902215
exm892495	11	14992735
exm892831	11	16838526
exm893116	11	17177108
exm893157	11	17191135
exm893164	11	17191224
exm893199	11	17351683
exm893223	11	17408485
exm893246	11	17408831
exm893563	11	17519742
exm893614	11	17531093
exm893657	11	17539012
exm89424	1	120437688
exm894462	11	18305359
exm894499	11	18313293
exm894541	11	18319211
exm894560	11	18327000
exm894699	11	18425344
exm894753	11	18472528
exm894885	11	18568542
exm894958	11	18636425
exm894964	11	18636517
exm89497	1	120458122
exm89503	1	120458270
exm8952	1	6272065
exm895349	11	18787394
exm895352	11	18787432
exm895609	11	19247287
exm895635	11	19251491
exm895761	11	19954775
exm895787	11	19955194
exm895938	11	20067180
exm89610	1	120468201
exm896129	11	20139768
exm896145	11	20177967
exm896365	11	20623066
exm896421	11	20648364
exm896459	11	20673935
exm896522	11	20948936
exm896662	11	22249017
exm896664	11	22249037
exm896673	11	22257740
exm896868	11	22646710
exm897318	11	27114743
exm897358	11	27148966
exm897376	11	27363005
exm897541	11	27523055
exm897559	11	27679649
exm897753	11	30032402
exm897919	11	30902856
exm897939	11	30921152
exm898150	11	31455093
exm898477	11	32632739
exm898525	11	32636387
exm898611	11	32874843
exm898711	11	32955882
exm898730	11	32956260
exm898747	11	32956801
exm898832	11	33052990
exm899047	11	33369445
exm899113	11	33375034
exm899128	11	33564222
exm899171	11	33565520
exm899340	11	33680387
exm899604	11	34135273
exm8997	1	6279370
exm899883	11	34226175
exm899898	11	34378381
exm8999	1	6279383
exm899907	11	34460472
exm900030	11	34668081
exm900415	11	35327767
exm900476	11	35456085
exm900511	11	35463047
exm900657	11	35756978
exm900738	11	36250933
exm900770	11	36297733
exm900986	11	36596528
exm901052	11	36614367
exm90118	1	144859969
exm901517	11	43940602
exm901606	11	44077594
exm901655	11	44095050
exm901708	11	44102798
exm901905	11	44331153
exm901924	11	44331509
exm902000	11	44931280
exm902136	11	45204611
exm902156	11	45245790
exm902160	11	45245841
exm902614	11	45935689
exm902668	11	45945063
exm90331	1	144881595
exm903420	11	46665854
exm903492	11	46690393
exm903592	11	46722685
exm903674	11	46727139
exm903847	11	46786806
exm903872	11	46799780
exm903904	11	46812106
exm903960	11	46880592
exm904006	11	46890677
exm904017	11	46893174
exm904701	11	47290222
exm904775	11	47304464
exm904855	11	47312310
exm904978	11	47355475
exm904983	11	47356628
exm90515	1	144921950
exm905239	11	47433920
exm905472	11	47593180
